No,Accuracy,Precision,Recall,F1 Score,Loss,Val Loss
1,0.8720160481444333,0.8724014336917563,0.8961708394698086,0.8718152939785706,"[0.6862759590148926, 0.6440176367759705, 0.568153977394104, 0.4871251583099365, 0.4208906888961792, 0.3748909831047058, 0.34255266189575195, 0.319413959980011, 0.30240964889526367, 0.2902508080005646]","[0.6729061603546143, 0.6112455129623413, 0.5305473208427429, 0.4576759934425354, 0.4047912657260895, 0.36992183327674866, 0.3477483093738556, 0.33332428336143494, 0.3241170644760132, 0.317758709192276]"
2,0.8724172517552657,0.869056068133428,0.9016936671575847,0.8721262244239277,"[0.684806764125824, 0.6404733061790466, 0.564060628414154, 0.4802544414997101, 0.4143558442592621, 0.36735865473747253, 0.3359556794166565, 0.31349146366119385, 0.2983846068382263, 0.28600093722343445]","[0.669782280921936, 0.6071032881736755, 0.5247989296913147, 0.4506032168865204, 0.397936075925827, 0.364518940448761, 0.34318655729293823, 0.32967057824134827, 0.3214319944381714, 0.3160687983036041]"
3,0.870210631895687,0.8695962843872812,0.8961708394698086,0.8699782513031022,"[0.6879923939704895, 0.654712975025177, 0.5886781811714172, 0.5102184414863586, 0.44095680117607117, 0.39035093784332275, 0.3548429608345032, 0.33063405752182007, 0.31145671010017395, 0.2982872426509857]","[0.6778227090835571, 0.6271417737007141, 0.5524945855140686, 0.47809281945228577, 0.4202270805835724, 0.38131770491600037, 0.35603976249694824, 0.3391861915588379, 0.32799720764160156, 0.32054516673088074]"
4,0.8728184553660983,0.8717857142857143,0.8987481590574374,0.8725875556323258,"[0.6862830519676208, 0.6465175747871399, 0.5690142512321472, 0.48484426736831665, 0.4160792827606201, 0.3685871958732605, 0.3366186320781708, 0.3147321045398712, 0.2977603077888489, 0.2846890389919281]","[0.6739413738250732, 0.613310694694519, 0.5296522974967957, 0.45390528440475464, 0.39980781078338623, 0.36544269323349, 0.3436307907104492, 0.33030804991722107, 0.32152292132377625, 0.3165246546268463]"
5,0.8736208625877633,0.874103299856528,0.8972754050073638,0.8734287401462243,"[0.6874306797981262, 0.6463739275932312, 0.564129114151001, 0.4754173457622528, 0.406380832195282, 0.36017435789108276, 0.33062949776649475, 0.3093777298927307, 0.2935812771320343, 0.2812107503414154]","[0.6753115057945251, 0.6118508577346802, 0.5224950313568115, 0.4449065029621124, 0.3927827775478363, 0.36068373918533325, 0.34059417247772217, 0.32818055152893066, 0.3202211856842041, 0.315250426530838]"
