No,Accuracy,Precision,Recall,F1 Score,Loss,Val Loss
1,0.8716019660948942,0.8806818181818182,0.8842473316157526,0.8715755626731374,"[0.6881020069122314, 0.6478757858276367, 0.5506668090820312, 0.437529593706131, 0.3580768406391144, 0.31396710872650146, 0.2882484793663025, 0.271954745054245, 0.25991904735565186, 0.2505403459072113]","[0.6777105927467346, 0.6082765460014343, 0.49623891711235046, 0.40179935097694397, 0.3509069085121155, 0.3286592364311218, 0.31997379660606384, 0.3182886242866516, 0.31759047508239746, 0.3193608820438385]"
2,0.8707994783829872,0.8823312430837329,0.8803827751196173,0.8708134265712545,"[0.6891926527023315, 0.6468361616134644, 0.5350565910339355, 0.4149826467037201, 0.34297454357147217, 0.30579084157943726, 0.2839982807636261, 0.26663848757743835, 0.2563649117946625, 0.2468412071466446]","[0.6792634725570679, 0.6016101837158203, 0.4744092524051666, 0.38404616713523865, 0.34273070096969604, 0.32588398456573486, 0.3191242814064026, 0.317259281873703, 0.3182370662689209, 0.32085853815078735]"
3,0.871000100310964,0.8772280829392506,0.8875598086124402,0.8709193463064008,"[0.6876121759414673, 0.6389546394348145, 0.5372002124786377, 0.4374876618385315, 0.36553138494491577, 0.32067346572875977, 0.29308030009269714, 0.2757577896118164, 0.2618979513645172, 0.2535305619239807]","[0.6750320196151733, 0.5937155485153198, 0.4900278151035309, 0.4094247817993164, 0.3597279191017151, 0.33478522300720215, 0.32440078258514404, 0.32088983058929443, 0.3214576840400696, 0.32300129532814026]"
4,0.8685926371752433,0.8730101302460203,0.8881118881118881,0.8684679780255834,"[0.6889243125915527, 0.6389865279197693, 0.5250604748725891, 0.4136999249458313, 0.34522873163223267, 0.3067459464073181, 0.28200283646583557, 0.26704537868499756, 0.25538182258605957, 0.24559980630874634]","[0.6772072315216064, 0.5901210308074951, 0.4698769450187683, 0.38590481877326965, 0.3441717028617859, 0.3257859945297241, 0.3182981610298157, 0.31624025106430054, 0.3177311420440674, 0.32014697790145874]"
5,0.8703982345270338,0.875998547567175,0.8879278616120722,0.870303434312434,"[0.6872658133506775, 0.6359995007514954, 0.5198521018028259, 0.4103333652019501, 0.3419496715068817, 0.30516254901885986, 0.281497061252594, 0.2669180631637573, 0.2552761137485504, 0.24599440395832062]","[0.6745215058326721, 0.5855213403701782, 0.4647863507270813, 0.38373443484306335, 0.3432857394218445, 0.32603585720062256, 0.3191489279270172, 0.3182900846004486, 0.31824496388435364, 0.32087284326553345]"
