No,Test_Size,Max_Features,Accuracy Score,Precision Score,Recall Score,F1 Score,Loss,Val Loss
1,0.2,5000,0.8677901494633363,0.8696120689655172,0.8910563121089436,0.8676040032811273,"[0.6909699440002441, 0.6572198867797852, 0.5470017790794373, 0.42106032371520996, 0.34917882084846497, 0.31521689891815186, 0.29687538743019104, 0.2849438488483429, 0.2767016589641571, 0.2704269587993622]","[0.6848289966583252, 0.6147637963294983, 0.48258599638938904, 0.38853350281715393, 0.3483304977416992, 0.3321557939052582, 0.32553309202194214, 0.32344546914100647, 0.3228897154331207, 0.3236083984375]"
2,0.2,5000,0.8691945029591734,0.8691455130496961,0.8947368421052632,0.8689689401593439,"[0.6893171072006226, 0.6502624154090881, 0.5466331243515015, 0.4292552173137665, 0.35699522495269775, 0.32081884145736694, 0.3008597493171692, 0.2882879376411438, 0.2795448899269104, 0.2728521227836609]","[0.6797621846199036, 0.6093478202819824, 0.4885258674621582, 0.3977212607860565, 0.3548920452594757, 0.33644309639930725, 0.3289365768432617, 0.32515814900398254, 0.32421329617500305, 0.32485806941986084]"
3,0.2,5000,0.8685926371752433,0.869666547149516,0.8927125506072875,0.8683918465579173,"[0.68999183177948, 0.6533724069595337, 0.5481759309768677, 0.4328530430793762, 0.36013999581336975, 0.32250455021858215, 0.3018631637096405, 0.28899946808815, 0.2801377773284912, 0.2734453082084656]","[0.6827354431152344, 0.6109319925308228, 0.491024374961853, 0.40100911259651184, 0.35663923621177673, 0.3374575674533844, 0.3292262554168701, 0.325545072555542, 0.324501633644104, 0.32504257559776306]"
4,0.2,5000,0.8681913933192899,0.8764619883040936,0.8825910931174089,0.8681437482969997,"[0.6887315511703491, 0.6494433283805847, 0.5437169671058655, 0.43203461170196533, 0.36098966002464294, 0.32313162088394165, 0.30239954590797424, 0.28965285420417786, 0.280734121799469, 0.2740008234977722]","[0.6796945333480835, 0.6061596870422363, 0.4881497025489807, 0.40156131982803345, 0.3578512966632843, 0.3380759060382843, 0.32973819971084595, 0.3263511061668396, 0.32566842436790466, 0.32588857412338257]"
5,0.2,5000,0.8672885946433945,0.8723057417134578,0.8862716231137284,0.8671729113526399,"[0.689312756061554, 0.644703209400177, 0.5251877903938293, 0.40873491764068604, 0.34550634026527405, 0.31443315744400024, 0.2970198392868042, 0.2857434153556824, 0.2777073085308075, 0.2716873288154602]","[0.6798710823059082, 0.5952484607696533, 0.46472153067588806, 0.38341447710990906, 0.34834957122802734, 0.3335217237472534, 0.3273659944534302, 0.32501834630966187, 0.32476183772087097, 0.32534322142601013]"
6,0.2,10000,0.8675895275353596,0.8700971572508096,0.8899521531100478,0.867418717241229,"[0.688785970211029, 0.6460440158843994, 0.5355677604675293, 0.4155732989311218, 0.34242457151412964, 0.3036230206489563, 0.2804527282714844, 0.2647148370742798, 0.2531489431858063, 0.24390052258968353]","[0.6782744526863098, 0.60195392370224, 0.47794950008392334, 0.38903918862342834, 0.3473164737224579, 0.32932695746421814, 0.3217213451862335, 0.31985560059547424, 0.32017678022384644, 0.3222775161266327]"
7,0.2,10000,0.8664861069314876,0.8667977829429644,0.8921604711078396,0.8662575336657816,"[0.689637303352356, 0.6499060392379761, 0.5385514497756958, 0.4141547381877899, 0.3393101692199707, 0.30077844858169556, 0.27817854285240173, 0.26286137104034424, 0.25156691670417786, 0.242583230137825]","[0.6806837320327759, 0.6069402098655701, 0.47897475957870483, 0.3876018226146698, 0.3464900255203247, 0.3295021951198578, 0.3228755295276642, 0.3210596442222595, 0.322018027305603, 0.3245188891887665]"
8,0.2,10000,0.8667870398234527,0.8723249909321726,0.8851674641148325,0.8666810352318102,"[0.689513087272644, 0.6447027325630188, 0.5240629315376282, 0.40468934178352356, 0.3367059528827667, 0.30061599612236023, 0.27851736545562744, 0.263173907995224, 0.25145822763442993, 0.2421494871377945]","[0.6799907088279724, 0.5956749320030212, 0.4658166468143463, 0.38227686285972595, 0.3449953496456146, 0.32885727286338806, 0.3221683204174042, 0.3202025592327118, 0.32104042172431946, 0.323140412569046]"
9,0.2,10000,0.8674892165713712,0.8716790168082414,0.8875598086124402,0.8673561440893218,"[0.6897434592247009, 0.6505423784255981, 0.5428394079208374, 0.4255337417125702, 0.34856244921684265, 0.3064129650592804, 0.282184362411499, 0.2662007212638855, 0.25456973910331726, 0.24522684514522552]","[0.6821049451828003, 0.6070541143417358, 0.4877188503742218, 0.39772558212280273, 0.35218995809555054, 0.33337703347206116, 0.32447338104248047, 0.3223038613796234, 0.322753369808197, 0.3249332308769226]"
10,0.2,10000,0.8678904604273248,0.8680493473985339,0.8934486566065514,0.8676642913883053,"[0.6880713701248169, 0.6465777158737183, 0.5445808172225952, 0.4316423535346985, 0.35586124658584595, 0.31318244338035583, 0.28760799765586853, 0.27065369486808777, 0.25812047719955444, 0.2483435720205307]","[0.6773120164871216, 0.6054239869117737, 0.49190646409988403, 0.40348976850509644, 0.35710978507995605, 0.3355610966682434, 0.32620957493782043, 0.32227692008018494, 0.3217320442199707, 0.32319533824920654]"
11,0.2,15000,0.8639783328317785,0.8692502716407099,0.8833271991166728,0.8638582771152629,"[0.6874286532402039, 0.6384091973304749, 0.5344858169555664, 0.4270491600036621, 0.34862175583839417, 0.3005938231945038, 0.2717205584049225, 0.2525773048400879, 0.23855999112129211, 0.2275085747241974]","[0.6745207905769348, 0.5949810147285461, 0.4889758825302124, 0.40579816699028015, 0.35860058665275574, 0.33563804626464844, 0.3274315595626831, 0.32587379217147827, 0.32776179909706116, 0.3322110176086426]"
12,0.2,15000,0.8685926371752433,0.8703304597701149,0.8917924181082075,0.8684076208636394,"[0.688243567943573, 0.6473414897918701, 0.5483520030975342, 0.430902898311615, 0.34848809242248535, 0.3026404082775116, 0.27514034509658813, 0.2563597857952118, 0.24222101271152496, 0.23070041835308075]","[0.6773136258125305, 0.6091543436050415, 0.49715161323547363, 0.40318018198013306, 0.35469046235084534, 0.33317428827285767, 0.3242287337779999, 0.3214589059352875, 0.3216228485107422, 0.32407331466674805]"
13,0.2,15000,0.8655833082555924,0.8734038672017512,0.8811188811188811,0.8655212673584951,"[0.6894071698188782, 0.6470291614532471, 0.5309082269668579, 0.4074428677558899, 0.33361712098121643, 0.2938804030418396, 0.26944679021835327, 0.25243762135505676, 0.23929153382778168, 0.22858598828315735]","[0.6799482703208923, 0.6012819409370422, 0.47371533513069153, 0.385973185300827, 0.34682902693748474, 0.3295617997646332, 0.3229847848415375, 0.3216456472873688, 0.32288986444473267, 0.32601481676101685]"
14,0.2,15000,0.8635770889758251,0.8715797154323239,0.8792786161207213,0.8635141220951891,"[0.688525378704071, 0.6501514911651611, 0.5572974681854248, 0.46041467785835266, 0.3818870186805725, 0.32472047209739685, 0.287771612405777, 0.26409605145454407, 0.24773329496383667, 0.23513881862163544]","[0.6788011789321899, 0.612389862537384, 0.5157381296157837, 0.43808481097221375, 0.38239434361457825, 0.3497023284435272, 0.3345525860786438, 0.3288848102092743, 0.32852014899253845, 0.33115434646606445]"
15,0.2,15000,0.8640786437957669,0.8656984041599426,0.8884799411115201,0.8638726001820329,"[0.6866357326507568, 0.637951135635376, 0.5366897583007812, 0.4397793114185333, 0.36575213074684143, 0.3145768344402313, 0.281445175409317, 0.2597820460796356, 0.24414998292922974, 0.23226548731327057]","[0.6736394762992859, 0.5943037271499634, 0.4964389503002167, 0.4219650328159332, 0.3720409870147705, 0.34519538283348083, 0.3337118923664093, 0.32920798659324646, 0.33059167861938477, 0.3339264690876007]"
